Number of agent;root branch;max-arguments-per-branch; rand-seed; max-arguments-at-once; number of round; runtime; freq-deep-arg; issue value; std_goal_issues_values; std_from_final_issue_value
2;18;322;1;1;7;0.06617474555969238; 4:12; 0.08695652173913043; 0.0006300696011724768; 0.0006492822342118214
2;18;332;1;1;533;15.191507816314697; 40:1028; 0.09008074124672409; 0.0034375558894494396; 0.0048614381152245955
2;18;342;1;1;318;5.051164388656616; 59:579; 0.08922682700157095; 0.0018717816305071702; 0.002008044669621981
2;18;352;1;1;318;4.719976902008057; 59:579; 0.08922682700157095; 0.0018717816305071702; 0.002008044669621981
2;18;362;1;1;318;4.973401069641113; 59:579; 0.08922682700157095; 0.0018717816305071702; 0.002008044669621981
2;18;372;1;1;318;4.443625211715698; 59:579; 0.08922682700157095; 0.0018717816305071702; 0.002008044669621981
2;18;382;1;1;318;4.396133184432983; 59:579; 0.08922682700157095; 0.0018717816305071702; 0.002008044669621981
2;18;392;1;1;5;0.0755155086517334; 2:10; 0.09090909090909091; 0.0009310546509240861; 0.0011524060569848183
2;18;402;1;1;5;0.07836651802062988; 2:10; 0.09090909090909091; 0.0009310546509240861; 0.0011524060569848183
2;18;412;1;1;136;2.0423121452331543; 47:227; 0.0940729030686227; 0.0008893648051417416; 0.0009121747638386409
2;18;422;1;1;136;2.3354408740997314; 47:227; 0.0940729030686227; 0.0008893648051417416; 0.0009121747638386409
2;18;432;1;1;136;2.015822410583496; 47:227; 0.0940729030686227; 0.0008893648051417416; 0.0009121747638386409
2;18;442;1;1;136;3.1891753673553467; 47:227; 0.0940729030686227; 0.0008893648051417416; 0.0009121747638386409
2;18;452;1;1;136;2.823397159576416; 47:227; 0.0940729030686227; 0.0008893648051417416; 0.0009121747638386409
2;18;462;1;1;136;2.8008174896240234; 47:227; 0.0940729030686227; 0.0008893648051417416; 0.0009121747638386409
2;18;472;1;1;136;2.632270336151123; 47:227; 0.0940729030686227; 0.0008893648051417416; 0.0009121747638386409
2;18;482;1;1;143;2.9890635013580322; 12:276; 0.08918979257337153; 0.002278516032463096; 0.0032223082631910086
2;18;492;1;1;143;3.1164937019348145; 12:276; 0.08918979257337153; 0.002278516032463096; 0.0032223082631910086
2;18;502;1;1;106;1.7152678966522217; 12:202; 0.09551059121722384; 0.0009535510620601526; 0.0012561953811860325
2;18;512;1;1;23;0.3016388416290283; 11:37; 0.08613025585560707; 0.0004900126718742834; 0.0005453637088626773
2;18;522;1;1;23;0.30493807792663574; 11:37; 0.08613025585560707; 0.0004900126718742834; 0.0005453637088626773
2;18;532;1;1;23;0.30559468269348145; 11:37; 0.08613025585560707; 0.0004900126718742834; 0.0005453637088626773
2;18;542;1;1;5;0.08295106887817383; 2:10; 0.09090909090909091; 0.0013133970834248929; 0.0013153421800840574
2;18;552;1;1;211;9.561209440231323; 2:422; 0.10083096871098225; 0.00420103119896726; 0.005941155297534879
2;18;562;1;1;211;8.303175449371338; 2:422; 0.10083096871098225; 0.00420103119896726; 0.005941155297534879
2;18;572;1;1;211;7.755536794662476; 2:422; 0.10083096871098225; 0.00420103119896726; 0.005941155297534879
2;18;582;1;1;5;0.10355806350708008; 2:10; 0.09090909090909091; 0.0009820128253953397; 0.0014556104186236346
2;18;592;1;1;8;0.16629385948181152; 3:15; 0.08823529411764706; 0.0010192863810577074; 0.0014377445719004798
2;18;602;1;1;5;0.11549973487854004; 2:10; 0.09090909090909091; 0.0010778212979247817; 0.00257173981610017
2;18;612;1;1;5;0.11345410346984863; 2:10; 0.09090909090909091; 0.0010778212979247817; 0.00257173981610017
2;18;622;1;1;5;0.12277722358703613; 2:10; 0.09090909090909091; 0.0010778212979247817; 0.00257173981610017
2;18;632;1;1;5;0.10898971557617188; 2:10; 0.09090909090909091; 0.0010778212979247817; 0.00257173981610017
2;18;642;1;1;494;36.38122272491455; 6:984; 0.08655135404626378; 0.001972826697764475; 0.002789998272190248
2;18;652;1;1;494;41.593560218811035; 6:984; 0.08655135404626378; 0.001972826697764475; 0.002789998272190248
2;18;662;1;1;494;35.98521685600281; 6:984; 0.08655135404626378; 0.001972826697764475; 0.002789998272190248
2;18;672;1;1;494;40.93572545051575; 6:984; 0.08655135404626378; 0.001972826697764475; 0.002789998272190248
2;18;682;1;1;494;34.67530369758606; 6:984; 0.08655135404626378; 0.001972826697764475; 0.002789998272190248
2;18;692;1;1;494;34.69933342933655; 6:984; 0.08655135404626378; 0.001972826697764475; 0.002789998272190248
2;18;702;1;1;494;38.88574838638306; 6:984; 0.08655135404626378; 0.001972826697764475; 0.002789998272190248
2;18;712;1;1;5;0.1260526180267334; 2:10; 0.09090909090909091; 0.00023428547286639262; 0.0025396587406523096
2;18;722;1;1;5;0.12652897834777832; 2:10; 0.09090909090909091; 0.00023428547286639262; 0.0025396587406523096
2;18;732;1;1;5;0.12654519081115723; 2:10; 0.09090909090909091; 0.00023428547286639262; 0.0025396587406523096
2;18;742;1;1;5;0.12543129920959473; 2:10; 0.09090909090909091; 0.00023428547286639262; 0.0025396587406523096
2;18;752;1;1;5;0.12692046165466309; 2:10; 0.09090909090909091; 0.00023428547286639262; 0.0025396587406523096
2;18;762;1;1;5;0.12816309928894043; 2:10; 0.09090909090909091; 0.00023428547286639262; 0.0025396587406523096
2;18;772;1;1;5;0.12541818618774414; 2:10; 0.09090909090909091; 0.00023428547286639262; 0.0025396587406523096
2;18;782;1;1;5;0.1275017261505127; 2:10; 0.09090909090909091; 0.00023428547286639262; 0.0025396587406523096
2;18;792;1;1;5;0.12675786018371582; 2:10; 0.09090909090909091; 0.00023428547286639262; 0.0025396587406523096
2;18;802;1;1;408;15.461833238601685; 85:733; 0.08917036378499202; 0.0013958305901261361; 0.0019739961436423207
2;18;812;1;1;408;15.518311977386475; 85:733; 0.08917036378499202; 0.0013958305901261361; 0.0019739961436423207
2;18;822;1;1;408;14.155943393707275; 85:733; 0.08917036378499202; 0.0013958305901261361; 0.0019739961436423207
2;18;832;1;1;408;13.788806200027466; 85:733; 0.08917036378499202; 0.0013958305901261361; 0.0019739961436423207
2;18;842;1;1;408;16.588465452194214; 85:733; 0.08917036378499202; 0.0013958305901261361; 0.0019739961436423207
2;18;852;1;1;408;16.51820969581604; 85:733; 0.08917036378499202; 0.0013958305901261361; 0.0019739961436423207
2;18;862;1;1;408;15.745759963989258; 85:733; 0.08917036378499202; 0.0013958305901261361; 0.0019739961436423207
2;18;872;1;1;408;16.219375371932983; 85:733; 0.08917036378499202; 0.0013958305901261361; 0.0019739961436423207
2;18;882;1;1;408;13.340961694717407; 85:733; 0.08917036378499202; 0.0013958305901261361; 0.0019739961436423207
2;18;892;1;1;408;13.106089115142822; 85:733; 0.08917036378499202; 0.0013958305901261361; 0.0019739961436423207
2;18;902;1;1;408;13.328310251235962; 85:733; 0.08917036378499202; 0.0013958305901261361; 0.0019739961436423207
2;18;912;1;1;128;2.408581018447876; 25:233; 0.08770093830721178; 0.003481075400379785; 0.004922976693285004
2;18;922;1;1;128;2.710470199584961; 25:233; 0.08770093830721178; 0.003481075400379785; 0.004922976693285004
2;18;932;1;1;1177;42.03814673423767; 263:2093; 0.0917261361032073; 0.0052222252751783285; 0.005354245701485181
2;18;942;1;1;1177;42.77703833580017; 263:2093; 0.0917261361032073; 0.0052222252751783285; 0.005354245701485181
2;18;952;1;1;565;19.214524269104004; 135:997; 0.08931391743127762; 0.0012707711070954406; 0.001602883486207821
2;18;962;1;1;565;19.996692657470703; 135:997; 0.08931391743127762; 0.0012707711070954406; 0.001602883486207821
2;18;972;1;1;565;20.520349264144897; 135:997; 0.08931391743127762; 0.0012707711070954406; 0.001602883486207821
2;18;982;1;1;565;20.399765253067017; 135:997; 0.08931391743127762; 0.0012707711070954406; 0.001602883486207821
2;18;992;1;1;565;20.547704935073853; 135:997; 0.08931391743127762; 0.0012707711070954406; 0.001602883486207821
2;19;2;1;1;10;0.004812955856323242; 8:14; 0.08333333333333333; 0.03525641025641026; 0.049860093545205285
2;19;12;1;1;25;0.029219627380371094; 5:47; 0.08225678882151331; 0.012550146791422835; 0.017561540781313726
2;19;22;1;1;29;0.03607892990112305; 4:56; 0.09596738552010896; 0.004617692966587657; 0.006214159155915085
2;19;32;1;1;43;0.05823087692260742; 4:84; 0.11618688773934618; 0.01254481692669962; 0.01531869322563243
2;19;42;1;1;26;0.034303903579711914; 6:48; 0.10331071728425878; 0.007444069476036895; 0.010463130604248291
2;19;52;1;1;26;0.03913283348083496; 6:48; 0.10331071728425878; 0.007444069476036895; 0.010463130604248291
2;19;62;1;1;51;0.15163159370422363; 5:99; 0.09299850091466844; 0.020281374027779284; 0.028682199797975733
2;19;72;1;1;5;0.014041662216186523; 2:10; 0.09090909090909091; 0.001689164893881781; 0.0018508163839983049
2;19;82;1;1;92;0.5206389427185059; 23:163; 0.09120347699905407; 0.00803792475552232; 0.011366121743888588
2;19;92;1;1;92;0.5125710964202881; 23:163; 0.09120347699905407; 0.00803792475552232; 0.011366121743888588
2;19;102;1;1;44;0.21432995796203613; 4:86; 0.0986350268840935; 0.005808350439401672; 0.008214210411265797
2;19;112;1;1;5;0.03177237510681152; 2:10; 0.09090909090909091; 0.0011756134050965247; 0.002317283771644823
2;19;122;1;1;50;0.2517387866973877; 4:98; 0.09353919922562583; 0.014410572201845606; 0.02037962756830834
2;19;132;1;1;28;0.19747185707092285; 8:50; 0.08498210857346294; 0.0011049221000947185; 0.0011410054041356046
2;19;142;1;1;295;5.369120359420776; 7:585; 0.09692839127535931; 0.0025185555546114527; 0.0035617754214582824
2;19;152;1;1;7;0.0509490966796875; 3:13; 0.08571428571428572; 0.001175155244341558; 0.0012623936879215677
2;19;162;1;1;381;9.210700988769531; 10:754; 0.08497445028020884; 0.002953269047631407; 0.004176553140496656
2;19;172;1;1;6;0.05630779266357422; 3:11; 0.08333333333333333; 0.00030430828844897617; 0.00039963783138342033
2;19;182;1;1;876;23.9235942363739; 92:1662; 0.08918252040774335; 0.0031424670963751816; 0.004306565635335519
2;19;192;1;1;876;22.539114236831665; 92:1662; 0.08918252040774335; 0.0031424670963751816; 0.004306565635335519
2;19;202;1;1;876;21.718926668167114; 92:1662; 0.08918252040774335; 0.0031424670963751816; 0.004306565635335519
2;19;212;1;1;876;22.0288028717041; 92:1662; 0.08918252040774335; 0.0031424670963751816; 0.004306565635335519
2;19;222;1;1;509;14.408262252807617; 21:999; 0.092595202670368; 0.0031263342834020394; 0.004421304343801819
2;19;232;1;1;5;0.045740604400634766; 2:10; 0.09090909090909091; 0.00012860281132939105; 0.0012326839622872497
2;19;242;1;1;5;0.048375606536865234; 2:10; 0.09090909090909091; 0.00012860281132939105; 0.0012326839622872497
2;19;252;1;1;5;0.05453085899353027; 2:10; 0.09090909090909091; 0.00012860281132939105; 0.0012326839622872497
2;19;262;1;1;5;0.058893680572509766; 2:10; 0.09090909090909091; 0.0010315535240836976; 0.002039000217622998
2;19;272;1;1;5;0.0643167495727539; 2:10; 0.09090909090909091; 0.0010315535240836976; 0.002039000217622998
2;19;282;1;1;5;0.05125570297241211; 2:10; 0.09090909090909091; 0.0010315535240836976; 0.002039000217622998
2;19;292;1;1;6;0.08876729011535645; 3:11; 0.08333333333333333; 0.0009565356612889903; 0.001369944442355362
2;19;302;1;1;765;20.94128966331482; 51:1481; 0.08738555140053232; 0.001709793962481776; 0.00241799167650536
2;19;312;1;1;765;19.718903064727783; 51:1481; 0.08738555140053232; 0.001709793962481776; 0.00241799167650536
2;19;322;1;1;765;19.967337369918823; 51:1481; 0.08738555140053232; 0.001709793962481776; 0.00241799167650536
2;19;332;1;1;6;0.06685662269592285; 3:11; 0.08333333333333333; 0.0010730137472639983; 0.002237081817569794
2;19;342;1;1;784;17.958772897720337; 73:1497; 0.08766323096854585; 0.002081248466756516; 0.002129524950496894
2;19;352;1;1;784;18.032151699066162; 73:1497; 0.08766323096854585; 0.002081248466756516; 0.002129524950496894
2;19;362;1;1;784;17.845918893814087; 73:1497; 0.08766323096854585; 0.002081248466756516; 0.002129524950496894
2;19;372;1;1;784;19.511707305908203; 73:1497; 0.08766323096854585; 0.002081248466756516; 0.002129524950496894
2;19;382;1;1;784;22.346259117126465; 73:1497; 0.08766323096854585; 0.002081248466756516; 0.002129524950496894
2;19;392;1;1;175;6.234150171279907; 3:349; 0.09177460617333501; 0.0038614688403131522; 0.005460941604651133
2;19;402;1;1;175;5.933315277099609; 3:349; 0.09177460617333501; 0.0038614688403131522; 0.005460941604651133
2;19;412;1;1;132;2.318880796432495; 14:252; 0.08952966471297873; 0.0021847119749445615; 0.003089649304845528
2;19;422;1;1;132;2.3241100311279297; 14:252; 0.08952966471297873; 0.0021847119749445615; 0.003089649304845528
2;19;432;1;1;132;2.4176952838897705; 14:252; 0.08952966471297873; 0.0021847119749445615; 0.003089649304845528
2;19;442;1;1;132;2.3487162590026855; 14:252; 0.08952966471297873; 0.0021847119749445615; 0.003089649304845528
2;19;452;1;1;132;2.2996697425842285; 14:252; 0.08952966471297873; 0.0021847119749445615; 0.003089649304845528
2;19;462;1;1;132;2.220449209213257; 14:252; 0.08952966471297873; 0.0021847119749445615; 0.003089649304845528
2;19;472;1;1;132;2.3431313037872314; 14:252; 0.08952966471297873; 0.0021847119749445615; 0.003089649304845528
2;19;482;1;1;6;0.08766341209411621; 3:11; 0.08333333333333333; 0.0023634463478099665; 0.0024499607212538172
2;19;492;1;1;6;0.07469439506530762; 3:11; 0.08333333333333333; 0.0023634463478099665; 0.0024499607212538172
2;19;502;1;1;149;2.2610437870025635; 23:277; 0.08529326351941217; 0.0005304332909388393; 0.0006553346209106686
2;19;512;1;1;6;0.06306672096252441; 3:11; 0.08333333333333333; 0.00030395422396873456; 0.0005532296845772365
2;19;522;1;1;6;0.06907796859741211; 3:11; 0.08333333333333333; 0.00030395422396873456; 0.0005532296845772365
2;19;532;1;1;6;0.0662527084350586; 3:11; 0.08333333333333333; 0.00030395422396873456; 0.0005532296845772365
2;19;542;1;1;8;0.08581900596618652; 3:15; 0.08536585365853659; 0.00029616670681366364; 0.0004291921366180139
2;19;552;1;1;229;6.349629640579224; 47:413; 0.09560492914911978; 0.0019928203741833433; 0.0026723577529325047
2;19;562;1;1;229;6.29974627494812; 47:413; 0.09560492914911978; 0.0019928203741833433; 0.0026723577529325047
2;19;572;1;1;229;5.206755876541138; 47:413; 0.09560492914911978; 0.0019928203741833433; 0.0026723577529325047
2;19;582;1;1;522;26.00817561149597; 92:954; 0.08593221434271961; 0.002223046549671426; 0.003143862580114911
2;19;592;1;1;7;0.1653590202331543; 3:13; 0.08571428571428572; 0.0009048332929961836; 0.0012609447193886977
2;19;602;1;1;200;4.9139509201049805; 45:357; 0.08743777475698401; 0.001003703986996174; 0.001053224391701446
2;19;612;1;1;200;4.961130380630493; 45:357; 0.08743777475698401; 0.001003703986996174; 0.001053224391701446
2;19;622;1;1;200;4.893732786178589; 45:357; 0.08743777475698401; 0.001003703986996174; 0.001053224391701446
2;19;632;1;1;200;4.877740383148193; 45:357; 0.08743777475698401; 0.001003703986996174; 0.001053224391701446
2;19;642;1;1;6;0.13631772994995117; 3:11; 0.08333333333333333; 0.00032713998359065743; 0.0012108601888669239
2;19;652;1;1;6;0.13876008987426758; 3:11; 0.08333333333333333; 0.00032713998359065743; 0.0012108601888669239
2;19;662;1;1;6;0.1419360637664795; 3:11; 0.08333333333333333; 0.00032713998359065743; 0.0012108601888669239
2;19;672;1;1;6;0.14011430740356445; 3:11; 0.08333333333333333; 0.00032713998359065743; 0.0012108601888669239
2;19;682;1;1;6;0.1399989128112793; 3:11; 0.08333333333333333; 0.00032713998359065743; 0.0012108601888669239
2;19;692;1;1;6;0.14049673080444336; 3:11; 0.08333333333333333; 0.00032713998359065743; 0.0012108601888669239
2;19;702;1;1;6;0.13766813278198242; 3:11; 0.08333333333333333; 0.00032713998359065743; 0.0012108601888669239
2;19;712;1;1;287;7.546107053756714; 67:509; 0.08407392904257671; 0.0012871243584099828; 0.0012893818991278059
2;19;722;1;1;287;7.67331075668335; 67:509; 0.08407392904257671; 0.0012871243584099828; 0.0012893818991278059
2;19;732;1;1;287;7.613368272781372; 67:509; 0.08407392904257671; 0.0012871243584099828; 0.0012893818991278059
2;19;742;1;1;287;7.675639390945435; 67:509; 0.08407392904257671; 0.0012871243584099828; 0.0012893818991278059
2;19;752;1;1;287;7.606465816497803; 67:509; 0.08407392904257671; 0.0012871243584099828; 0.0012893818991278059
2;19;762;1;1;287;7.851670980453491; 67:509; 0.08407392904257671; 0.0012871243584099828; 0.0012893818991278059
2;19;772;1;1;287;7.678159475326538; 67:509; 0.08407392904257671; 0.0012871243584099828; 0.0012893818991278059
2;19;782;1;1;287;7.541521787643433; 67:509; 0.08407392904257671; 0.0012871243584099828; 0.0012893818991278059
2;19;792;1;1;287;7.658466815948486; 67:509; 0.08407392904257671; 0.0012871243584099828; 0.0012893818991278059
2;19;802;1;1;361;20.386731386184692; 5:719; 0.08504740011667263; 0.0026619773093188026; 0.003764604413575607
2;19;812;1;1;361;25.046709060668945; 5:719; 0.08504740011667263; 0.0026619773093188026; 0.003764604413575607
2;19;822;1;1;361;22.468154430389404; 5:719; 0.08504740011667263; 0.0026619773093188026; 0.003764604413575607
2;19;832;1;1;361;20.51112675666809; 5:719; 0.08504740011667263; 0.0026619773093188026; 0.003764604413575607
2;19;842;1;1;361;25.36829924583435; 5:719; 0.08504740011667263; 0.0026619773093188026; 0.003764604413575607
2;19;852;1;1;361;21.96990442276001; 5:719; 0.08504740011667263; 0.0026619773093188026; 0.003764604413575607
2;19;862;1;1;361;20.00846576690674; 5:719; 0.08504740011667263; 0.0026619773093188026; 0.003764604413575607
2;19;872;1;1;361;17.90744638442993; 5:719; 0.08504740011667263; 0.0026619773093188026; 0.003764604413575607
2;19;882;1;1;361;19.605297565460205; 5:719; 0.08504740011667263; 0.0026619773093188026; 0.003764604413575607
2;19;892;1;1;361;20.40205669403076; 5:719; 0.08504740011667263; 0.0026619773093188026; 0.003764604413575607
2;19;902;1;1;361;21.320335865020752; 5:719; 0.08504740011667263; 0.0026619773093188026; 0.003764604413575607
2;19;912;1;1;6;0.0980217456817627; 3:11; 0.08333333333333333; 0.0007795158937355384; 0.0015553121482645477
2;19;922;1;1;6;0.09803128242492676; 3:11; 0.08333333333333333; 0.0007795158937355384; 0.0015553121482645477
2;19;932;1;1;5;0.0818789005279541; 2:10; 0.09090909090909091; 5.787162369419452e-05; 0.0023257460063673065
2;19;942;1;1;5;0.08201384544372559; 2:10; 0.09090909090909091; 5.787162369419452e-05; 0.0023257460063673065
2;19;952;1;1;219;8.393045663833618; 28:412; 0.08704348922921427; 0.0007415579992414364; 0.0010302794593456963
2;19;962;1;1;219;8.443127870559692; 28:412; 0.08704348922921427; 0.0007415579992414364; 0.0010302794593456963
2;19;972;1;1;219;8.47154974937439; 28:412; 0.08704348922921427; 0.0007415579992414364; 0.0010302794593456963
2;19;982;1;1;219;8.43297290802002; 28:412; 0.08704348922921427; 0.0007415579992414364; 0.0010302794593456963
2;19;992;1;1;219;11.13414216041565; 28:412; 0.08704348922921427; 0.0007415579992414364; 0.0010302794593456963
2;20;2;1;1;14;0.007997989654541016; 11:19; 0.07142857142857142; 0.10714285714285714; 0.1515228816828316
2;20;12;1;1;22;0.02860403060913086; 4:42; 0.08483200621479899; 0.0024953443629630243; 0.0035221317640757367
2;20;22;1;1;24;0.03137493133544922; 4:46; 0.0989545926103264; 0.013445147536454684; 0.018965335954705433
2;20;32;1;1;24;0.044295310974121094; 6:44; 0.10983006076568236; 0.00789136582542762; 0.01073290674550666
2;20;42;1;1;5;0.012968778610229492; 2:10; 0.09090909090909091; 0.001716376811302149; 0.0023284897061950135
2;20;52;1;1;5;0.009847879409790039; 2:10; 0.09090909090909091; 0.001716376811302149; 0.0023284897061950135
2;20;62;1;1;39;0.16312122344970703; 3:77; 0.08858901328697845; 0.014718045595139673; 0.02081445982122372
2;20;72;1;1;67;0.2582054138183594; 19:117; 0.09023307469472436; 0.003726915159649423; 0.005095203903849185
2;20;82;1;1;5;0.014338970184326172; 2:10; 0.09090909090909091; 0.0002643009374924468; 0.001402789052083919
2;20;92;1;1;5;0.014597654342651367; 2:10; 0.09090909090909091; 0.0002643009374924468; 0.001402789052083919
2;20;102;1;1;5;0.014876127243041992; 2:10; 0.09090909090909091; 0.00038865657170421286; 0.0021712531314277616
2;20;112;1;1;486;7.259139776229858; 33:941; 0.08488535996160583; 0.0023938275886525237; 0.003385360375733961
2;20;122;1;1;88;0.6396102905273438; 6:172; 0.09180853692330504; 0.006213523209869197; 0.008787168278826269
2;20;132;1;1;353;6.644307851791382; 18:690; 0.09009892745983723; 0.00342526293536774; 0.004844053206168785
2;20;142;1;1;5;0.03839421272277832; 2:10; 0.09090909090909091; 0.0018736918652277057; 0.0020278418659389888
2;20;152;1;1;71;0.5547211170196533; 8:136; 0.08030769482582834; 0.001098583236818225; 0.0011782123494808374
2;20;162;1;1;7;0.05917644500732422; 3:13; 0.08; 0.00024472383211527476; 0.00034437229239714145
2;20;172;1;1;6;0.05207085609436035; 3:11; 0.08333333333333333; 0.0005129370778465328; 0.0014517511380082368
2;20;182;1;1;6;0.05444526672363281; 3:11; 0.08333333333333333; 0.0007352841254131548; 0.0009367160684780968
2;20;192;1;1;6;0.05454540252685547; 3:11; 0.08333333333333333; 0.0007352841254131548; 0.0009367160684780968
2;20;202;1;1;6;0.053408145904541016; 3:11; 0.08333333333333333; 0.0007352841254131548; 0.0009367160684780968
2;20;212;1;1;6;0.05442667007446289; 3:11; 0.08333333333333333; 0.0007352841254131548; 0.0009367160684780968
2;20;222;1;1;222;4.358664512634277; 6:440; 0.08921343392779416; 0.002841160493538733; 0.0040180076545421155
2;20;232;1;1;6;0.04956960678100586; 3:11; 0.08333333333333333; 0.000907175360560647; 0.0011995955975672066
2;20;242;1;1;6;0.05816483497619629; 3:11; 0.08333333333333333; 0.000907175360560647; 0.0011995955975672066
2;20;252;1;1;6;0.05125117301940918; 3:11; 0.08333333333333333; 0.000907175360560647; 0.0011995955975672066
2;20;262;1;1;6;0.051323890686035156; 3:11; 0.08333333333333333; 0.000732587754834299; 0.0012898433237374055
2;20;272;1;1;6;0.05115795135498047; 3:11; 0.08333333333333333; 0.000732587754834299; 0.0012898433237374055
2;20;282;1;1;6;0.05236101150512695; 3:11; 0.08333333333333333; 0.000732587754834299; 0.0012898433237374055
2;20;292;1;1;100;1.1886606216430664; 14:188; 0.07855535670118134; 0.0008285129817324974; 0.000841353042231575
2;20;302;1;1;62;0.6929149627685547; 7:119; 0.07888462917246132; 0.0006531173640737103; 0.0007038597991337556
2;20;312;1;1;62;0.6886782646179199; 7:119; 0.07888462917246132; 0.0006531173640737103; 0.0007038597991337556
2;20;322;1;1;62;0.6967551708221436; 7:119; 0.07888462917246132; 0.0006531173640737103; 0.0007038597991337556
2;20;332;1;1;6;0.07111215591430664; 3:11; 0.08333333333333333; 0.0012647456354317466; 0.00151341210608806
2;20;342;1;1;382;12.562246322631836; 11:755; 0.08173379380873035; 0.0023863789637508306; 0.0033748494954980515
2;20;352;1;1;382;12.556520938873291; 11:755; 0.08173379380873035; 0.0023863789637508306; 0.0033748494954980515
2;20;362;1;1;382;12.480446577072144; 11:755; 0.08173379380873035; 0.0023863789637508306; 0.0033748494954980515
2;20;372;1;1;382;13.436062812805176; 11:755; 0.08173379380873035; 0.0023863789637508306; 0.0033748494954980515
2;20;382;1;1;382;12.596811294555664; 11:755; 0.08173379380873035; 0.0023863789637508306; 0.0033748494954980515
2;20;392;1;1;243;7.5607733726501465; 4:484; 0.0858052333737171; 0.004142792790041823; 0.00585879374977862
2;20;402;1;1;243;7.337905168533325; 4:484; 0.0858052333737171; 0.004142792790041823; 0.00585879374977862
2;20;412;1;1;140;2.351304531097412; 18:264; 0.08006477986261915; 0.0018927640155121522; 0.0026767690505318624
2;20;422;1;1;140;2.562943935394287; 18:264; 0.08006477986261915; 0.0018927640155121522; 0.0026767690505318624
2;20;432;1;1;140;2.4029381275177; 18:264; 0.08006477986261915; 0.0018927640155121522; 0.0026767690505318624
2;20;442;1;1;140;2.648860216140747; 18:264; 0.08006477986261915; 0.0018927640155121522; 0.0026767690505318624
2;20;452;1;1;140;2.4611880779266357; 18:264; 0.08006477986261915; 0.0018927640155121522; 0.0026767690505318624
2;20;462;1;1;140;2.2790732383728027; 18:264; 0.08006477986261915; 0.0018927640155121522; 0.0026767690505318624
2;20;472;1;1;140;2.310473918914795; 18:264; 0.08006477986261915; 0.0018927640155121522; 0.0026767690505318624
2;20;482;1;1;6;0.1177377700805664; 3:11; 0.08333333333333333; 0.00194689197676573; 0.0019596237820746877
2;20;492;1;1;6;0.14028620719909668; 3:11; 0.08333333333333333; 0.00194689197676573; 0.0019596237820746877
2;20;502;1;1;6;0.08837652206420898; 3:11; 0.08333333333333333; 0.0005877430220665447; 0.000742315883646442
2;20;512;1;1;51;0.6872107982635498; 15:89; 0.07950667675315531; 0.0002936612220823323; 0.00040759621949763223
2;20;522;1;1;51;0.6051359176635742; 15:89; 0.07950667675315531; 0.0002936612220823323; 0.00040759621949763223
2;20;532;1;1;51;0.6135218143463135; 15:89; 0.07950667675315531; 0.0002936612220823323; 0.00040759621949763223
2;20;542;1;1;6;0.07002687454223633; 3:11; 0.08333333333333333; 0.002050560936228643; 0.0022387639169758654
2;20;552;1;1;645;50.158265829086304; 80:1212; 0.09009244159922448; 0.0024784238623547297; 0.00350502063937387
2;20;562;1;1;645;46.569217920303345; 80:1212; 0.09009244159922448; 0.0024784238623547297; 0.00350502063937387
2;20;572;1;1;645;48.47490119934082; 80:1212; 0.09009244159922448; 0.0024784238623547297; 0.00350502063937387
2;20;582;1;1;592;44.63212561607361; 26:1160; 0.08089326527215643; 0.0018457605601753177; 0.0026102996170932957
2;20;592;1;1;7;0.1638484001159668; 3:13; 0.08; 0.00028509169330321465; 0.00031398598480653723
2;20;602;1;1;6;0.14533519744873047; 3:11; 0.08333333333333333; 0.0006502046677103884; 0.0009246919065810475
2;20;612;1;1;6;0.14057374000549316; 3:11; 0.08333333333333333; 0.0006502046677103884; 0.0009246919065810475
2;20;622;1;1;6;0.1424424648284912; 3:11; 0.08333333333333333; 0.0006502046677103884; 0.0009246919065810475
2;20;632;1;1;6;0.1386725902557373; 3:11; 0.08333333333333333; 0.0006502046677103884; 0.0009246919065810475
2;20;642;1;1;288;16.18228054046631; 5:573; 0.07675283962044173; 0.0016045887002124615; 0.0022692311018711188
2;20;652;1;1;288;14.305702447891235; 5:573; 0.07675283962044173; 0.0016045887002124615; 0.0022692311018711188
2;20;662;1;1;288;14.504359006881714; 5:573; 0.07675283962044173; 0.0016045887002124615; 0.0022692311018711188
2;20;672;1;1;288;14.167578220367432; 5:573; 0.07675283962044173; 0.0016045887002124615; 0.0022692311018711188
2;20;682;1;1;288;15.004016876220703; 5:573; 0.07675283962044173; 0.0016045887002124615; 0.0022692311018711188
2;20;692;1;1;288;16.17656683921814; 5:573; 0.07675283962044173; 0.0016045887002124615; 0.0022692311018711188
2;20;702;1;1;288;16.18826127052307; 5:573; 0.07675283962044173; 0.0016045887002124615; 0.0022692311018711188
2;20;712;1;1;6;0.15435552597045898; 3:11; 0.08333333333333333; 4.280786885322435e-05; 0.0006917906244330581
2;20;722;1;1;6;0.147780179977417; 3:11; 0.08333333333333333; 4.280786885322435e-05; 0.0006917906244330581
2;20;732;1;1;6;0.15472412109375; 3:11; 0.08333333333333333; 4.280786885322435e-05; 0.0006917906244330581
2;20;742;1;1;6;0.14945030212402344; 3:11; 0.08333333333333333; 4.280786885322435e-05; 0.0006917906244330581
2;20;752;1;1;6;0.15072226524353027; 3:11; 0.08333333333333333; 4.280786885322435e-05; 0.0006917906244330581
